5382	1	18617
5382	2	25232
5382	3	27123
5382	4	27185
5382	5	27405
5382	6	457
5382	7	27247
2835	0	10098
2835	1	15485
2835	2	22696
2835	3	27123
2835	4	27185
2835	5	27405
2835	6	1
2835	7	27308
2835	7	27230
6228	0	13473
6228	1	19173
6228	2	26077
6228	3	27124
6228	4	27192
6228	5	27405
6228	6	6228
6228	7	27304
3259	0	10520
3259	1	17098
3259	2	23116
3259	3	27124
3259	4	27185
3259	5	27405
3259	6	1
3259	7	27230
3259	7	27229
14	0	7291
14	1	14526
14	2	19880
14	3	27123
14	4	27186
14	5	27405
14	6	14
14	7	27229
4748	0	11999
4748	1	18190
4748	2	24598
4748	3	27123
4748	4	27185
4748	5	27405
4748	6	1
4748	7	27230
317	0	7592
317	1	317
317	2	20183
317	3	27123
317	4	27185
317	5	27405
317	6	1
317	6	27138
317	6	40
317	6	15572
317	6	14683
317	6	27130
317	6	2132
317	6	1175
317	7	27230
317	7	27249
317	7	27246
317	7	27250
317	7	27259
317	7	27255
317	7	27271
1341	0	8610
1341	1	15601
1341	2	21207
1341	3	27123
1341	4	27185
1341	5	27405
1341	6	1
1341	7	27230
3893	0	11147
3893	1	17575
3893	2	23748
3893	3	27124
3893	4	27185
3893	5	27405
3893	6	15572
3893	7	27249
1009	0	8282
1009	1	1009
1009	2	20875
1009	3	27123
1009	4	27185
1009	5	27449
1009	6	1
1009	6	27138
1009	6	40
1009	6	9
1009	6	15572
1009	7	27230
1009	7	27249
1009	7	27343
1009	7	27276
1009	7	27250
3902	0	11156
3902	1	17583
3902	2	23757
3902	3	27124
3902	4	27185
3902	5	27416
3902	6	1
3902	7	27230
5816	0	13064
5816	1	18896
5816	2	25665
5816	3	27123
5816	4	27185
5816	5	27405
5816	6	15572
5816	7	27249
6261	0	13506
6261	1	19194
6261	2	26110
6261	3	27123
6261	4	27185
6261	5	27405
6261	6	27136
6261	7	27304
2774	0	10037
2774	1	16729
2774	2	22635
2774	3	27123
2774	4	27185
2774	5	27405
2774	6	15572
2774	7	27261
865	0	8138
865	1	15211
865	2	20731
865	3	27123
865	4	27185
865	5	27405
865	6	2998
865	7	27230
865	7	27246
865	7	27259
865	7	27271
865	7	27269
865	7	27255
1134	0	8406
1134	1	15433
1134	2	21000
1134	3	27124
1134	4	27185
1134	5	27405
1134	6	1
1134	6	15572
1134	7	27317
1134	7	27230
1134	7	27249
6500	0	13745
6500	1	19346
6500	2	26348
6500	3	27124
6500	4	9627
6500	5	27405
6500	6	6500
6500	7	27304
593	0	7868
593	1	593
593	2	20459
593	3	27123
593	4	27185
593	5	27405
593	6	3
593	7	27263
593	7	27249
593	7	27277
2988	0	10251
2988	1	16887
2988	2	22847
2988	3	27123
2988	4	27185
2988	5	27405
2988	6	1
2988	6	15572
2988	7	27230
2988	7	27249
5987	0	13234
5987	1	19007
5987	2	25836
5987	3	27124
5987	4	27185
5987	5	27405
5987	6	14683
5987	7	27246
7129	0	14368
7129	1	19769
7129	2	26976
7129	3	27124
7129	4	27185
7129	5	27405
7129	6	1
7129	7	27292
7129	7	27230
1182	0	8453
1182	1	15472
1182	2	21048
1182	3	27123
1182	4	27185
1182	5	27405
1182	6	1
1182	6	27130
1182	6	7192
1182	6	14683
1182	6	5091
1182	7	27273
1182	7	27312
1182	7	27250
1182	7	27238
1182	7	27246
1182	7	27230
1182	7	27240
1402	0	8671
1402	1	15650
1402	2	21268
1402	3	27123
1402	4	27185
1402	5	27405
1402	6	9
1402	7	27298
1402	7	27284
1402	7	27233
4874	0	12124
4874	1	18279
4874	2	24724
4874	3	27124
4874	4	27185
4874	5	27405
4874	6	1
4874	7	27272
4874	7	27230
3086	0	10349
3086	1	16966
3086	2	22944
3086	3	27124
3086	4	27186
3086	5	27405
3086	6	3086
3086	7	27304
6901	0	14143
6901	1	5041
6901	2	26749
6901	3	27124
6901	4	27185
6901	5	27405
6901	6	36
6901	7	27232
6901	7	27230
6901	7	27265
5373	0	12622
5373	1	18611
5373	2	25223
5373	3	27124
5373	4	27185
5373	5	27405
5373	6	15572
5373	7	27249
5042	0	12292
5042	1	18390
5042	2	24892
5042	3	27124
5042	4	27185
5042	5	27405
5042	6	60
5042	7	27267
5042	7	27235
6860	0	14103
6860	1	19586
6860	2	26708
6860	3	27123
6860	4	27185
6860	5	27405
6860	6	1
6860	7	27304
956	0	8229
956	1	15291
956	2	20822
956	3	27123
956	4	27185
956	5	27405
956	6	5473
956	7	27291
956	7	27230
956	7	27343
2490	0	9754
2490	1	16494
2490	2	22352
2490	3	27123
2490	4	27185
2490	5	27405
2490	6	1
2490	7	27249
2490	7	27230
4288	0	11540
4288	1	17849
4288	2	24143
4288	3	27123
4288	4	27185
4288	5	27405
4288	6	15572
4288	7	27249
1887	0	9153
1887	1	16031
1887	2	21753
1887	3	27123
1887	4	27185
1887	5	27405
1887	6	1
1887	6	14683
1887	6	27130
1887	7	27316
1887	7	27246
1887	7	27230
1887	7	27250
6034	0	13281
6034	1	19041
6034	2	25883
6034	3	27123
6034	4	27185
6034	5	27405
6034	6	27166
6034	7	27367
674	0	7948
674	1	15061
674	2	20540
674	3	27124
674	4	27185
674	5	27443
674	6	15572
674	7	27263
7149	0	14386
7149	1	19780
7149	2	26996
7149	3	27123
7149	4	27185
7149	5	27405
7149	6	27157
7149	7	27304
2750	0	10013
2750	1	16706
2750	2	22611
2750	3	27123
2750	4	27185
2750	5	27405
2750	6	1
2750	6	15572
2750	7	27249
2750	7	27343
2750	7	27230
200	0	7476
200	1	14678
200	2	20066
200	3	27123
200	4	27185
200	5	27419
200	6	1
200	6	15572
200	6	14683
200	6	27142
200	7	27246
200	7	27230
200	7	27249
200	7	27343
200	7	27344
200	7	27270
6323	0	13568
6323	1	19235
6323	2	26172
6323	3	27124
6323	4	27185
6323	5	27405
6323	6	15572
6323	7	27249
171	0	7447
171	1	14654
171	2	20037
171	3	27123
171	4	27185
171	5	27405
171	6	1
171	6	14683
171	7	27246
171	7	27257
171	7	27230
171	7	27311
171	7	27259
171	7	27336
842	0	8115
842	1	15192
842	2	20708
842	3	27123
842	4	27185
842	5	27405
842	6	2574
842	7	27230
1566	0	8834
1566	1	15775
1566	2	21432
1566	3	27124
1566	4	27185
1566	5	27405
1566	6	1
1566	7	27230
5085	0	12335
5085	1	18424
5085	2	24935
5085	3	27124
5085	4	27185
5085	5	27411
5085	6	1
5085	7	27355
5085	7	27230
4267	0	11519
4267	1	4267
4267	2	24122
4267	3	27123
4267	4	27185
4267	5	27405
4267	6	9
4267	7	27304
673	0	7947
673	1	15060
673	2	20539
673	3	27123
673	4	27185
673	5	27405
673	6	1
673	6	15572
673	6	27130
673	7	27373
673	7	27250
673	7	27230
673	7	27249
673	7	27343
673	7	27285
673	7	27298
673	7	27284
1291	0	8561
1291	1	1291
1291	2	21157
1291	3	27123
1291	4	27185
1291	5	27405
1291	6	1
1291	7	27230
1291	7	27285
3645	0	10901
3645	1	17393
3645	2	23502
3645	3	27123
3645	4	27185
3645	5	27405
3645	6	80
3645	7	27367
5520	0	12769
5520	1	18711
5520	2	25370
5520	3	27123
5520	4	27185
5520	5	27405
5520	6	1
5520	7	27261
5520	7	27230
4971	0	12221
4971	1	18344
4971	2	24821
4971	3	27124
4971	4	27185
4971	5	27405
4971	6	1
4971	7	27230
1365	0	8634
1365	1	15618
1365	2	21231
1365	3	27123
1365	4	27198
1365	5	27405
1365	6	15572
1365	6	27133
1365	6	1
1365	6	14683
1365	7	27246
1365	7	27242
1365	7	27230
1365	7	27249
1365	7	27229
3995	0	11247
3995	1	17645
3995	2	23850
3995	3	27123
3995	4	27185
3995	5	27405
3995	6	15572
3995	7	27385
3995	7	27249
180	0	7456
180	1	14661
180	2	20046
180	3	27123
180	4	27185
180	5	27417
180	6	1
180	7	27230
180	7	27255
4384	0	11636
4384	1	17921
4384	2	24239
4384	3	27123
4384	4	27185
4384	5	27405
4384	6	1
4384	7	27337
4384	7	27230
2211	0	9477
2211	1	16272
2211	2	22075
2211	3	27123
2211	4	27185
2211	5	27405
2211	6	1
2211	6	15572
2211	6	27130
2211	7	27230
2211	7	27343
2211	7	27250
2211	7	27249
2211	7	27283
2211	7	27284
2211	7	27285
3856	0	11110
3856	1	17543
3856	2	23711
3856	3	27123
3856	4	27185
3856	5	27405
3856	6	27130
3856	7	27250
444	0	7719
444	1	444
444	2	20310
444	3	27124
444	4	27185
444	5	27406
444	6	1
444	6	15572
444	7	27230
444	7	27249
6399	0	13644
6399	1	17211
6399	2	26247
6399	3	27124
6399	4	27185
6399	5	27405
6399	6	1
6399	6	14683
6399	7	27304
4653	0	11904
4653	1	18119
4653	2	24505
4653	3	27123
4653	4	27185
4653	5	27405
4653	6	109
4653	7	27304
2075	0	9341
2075	1	15826
2075	2	21940
2075	3	27123
2075	4	27185
2075	5	27405
2075	6	15572
2075	7	27249
1700	0	8966
1700	1	15884
1700	2	21566
1700	3	27123
1700	4	27185
1700	5	27405
1700	6	15572
1700	7	27249
5465	0	12714
5465	1	18672
5465	2	25315
5465	3	27124
5465	4	27185
5465	5	27405
5465	6	27156
5465	7	27304
6619	0	13863
6619	1	15021
6619	2	26467
6619	3	27123
6619	4	27185
6619	5	27405
6619	6	15572
6619	7	27249
378	0	7653
378	1	14826
378	2	20244
378	3	27123
378	4	27185
378	5	27405
378	6	9
378	7	27233
1258	0	8529
1258	1	15535
1258	2	21124
1258	3	27124
1258	4	27185
1258	5	27405
1258	6	1
1258	6	15572
1258	7	27302
1258	7	27230
1258	7	27343
1258	7	27249
206	0	7482
206	1	14682
206	2	20072
206	3	27124
206	4	27185
206	5	27405
206	6	1
206	6	7192
206	6	322
206	6	15572
206	6	14683
206	6	27135
206	6	27130
206	6	64
206	6	194
206	6	124
206	7	27273
206	7	27240
206	7	27312
206	7	27246
206	7	27345
206	7	27248
206	7	27243
206	7	27250
206	7	27249
206	7	27245
206	7	27279
206	7	27275
206	7	27230
2021	0	9287
2021	1	16132
2021	2	21886
2021	3	27124
2021	4	27213
2021	5	27405
2021	6	27130
2021	7	27231
819	0	8093
819	1	819
819	2	20685
819	3	27124
819	4	27185
819	5	27417
819	6	2170
819	7	27230
819	7	27258
5092	0	12342
5092	1	18426
5092	2	24942
5092	3	27124
5092	4	27185
5092	5	27405
5092	6	5091
5092	7	27238
6460	0	13705
6460	1	19319
6460	2	26308
6460	3	27123
6460	4	27185
6460	5	27405
6460	6	14683
6460	7	27304
5688	0	12936
5688	1	18815
5688	2	25537
5688	3	27123
5688	4	27185
5688	5	27405
5688	6	15572
5688	7	27249
5586	0	12835
5586	1	18753
5586	2	25436
5586	3	27123
5586	4	27185
5586	5	27405
5586	6	27130
5586	7	27250
1445	0	8714
1445	1	15682
1445	2	21311
1445	3	27123
1445	4	27185
1445	5	27405
1445	6	1
1445	6	15572
1445	6	27130
1445	7	27230
1445	7	27249
1445	7	27298
1445	7	27250
4546	0	11798
4546	1	14513
4546	2	24399
4546	3	27124
4546	4	27185
4546	5	27405
4546	6	9
4546	6	96
4546	6	11524
4546	6	34
4546	6	15572
4546	6	27146
4546	6	27130
4546	6	27135
4546	6	16915
4546	6	12815
4546	7	27248
4546	7	27250
4546	7	27249
4546	7	27399
93	0	7370
93	1	14589
93	2	19959
93	3	27123
93	4	27192
93	5	27411
93	6	1
93	7	27230
93	7	27254
93	7	27255
5009	0	12259
5009	1	18370
5009	2	24859
5009	3	27124
5009	4	27185
5009	5	27405
5009	6	14683
5009	7	27304
2099	0	9365
2099	1	2099
2099	2	21964
2099	3	27123
2099	4	27185
2099	5	27405
2099	6	15572
2099	7	27249
1714	0	8980
1714	1	15897
1714	2	21580
1714	3	27123
1714	4	27185
1714	5	27406
1714	6	1
1714	7	27230
1714	7	27311
1714	7	27266
4519	0	11771
4519	1	18018
4519	2	24372
4519	3	27124
4519	4	27185
4519	5	27405
4519	6	1
4519	7	27230
1292	0	8562
1292	1	15562
1292	2	21158
1292	3	27123
1292	4	27192
1292	5	27424
1292	6	1292
1292	7	27304
654	0	7928
654	1	15044
654	2	20520
654	3	27124
654	4	27189
654	5	27405
654	6	654
654	7	27229
2126	0	9392
2126	1	16211
2126	2	21991
2126	3	27124
2126	4	27185
2126	5	27405
2126	6	15572
2126	7	27303
2126	7	27285
2126	7	27298
2126	7	27249
2126	7	27284
5267	0	12516
5267	1	18545
5267	2	25117
5267	3	27123
5267	4	27185
5267	5	27405
5267	6	15572
5267	7	27249
479	0	7754
479	1	14906
479	2	20345
479	3	27123
479	4	27185
479	5	27419
479	6	1
479	7	27230
479	7	27365
23	0	7300
23	1	14533
23	2	19889
23	3	27124
23	4	27185
23	5	27405
23	6	1
23	6	1518
23	7	27230
23	7	27254
23	7	27255
99	0	7376
99	1	14593
99	2	19965
99	3	27124
99	4	27185
99	5	27405
99	6	27134
99	7	27304
2873	0	10136
2873	1	16797
2873	2	22734
2873	3	27124
2873	4	27183
2873	5	27451
2873	6	2873
2873	7	27229
6	0	7283
6	1	14518
6	2	19872
6	3	27123
6	4	27185
6	5	27405
6	6	1
6	7	27230
6	7	27258
6	7	27259
6	7	27260
127	0	7403
127	1	14616
127	2	19993
127	3	27123
127	4	27185
127	5	27407
127	6	1
127	6	14683
127	6	1175
127	7	27264
127	7	27265
127	7	27246
127	7	27230
127	7	27259
127	7	27271
127	7	27255
1726	0	8992
1726	1	15906
1726	2	21592
1726	3	27124
1726	4	27185
1726	5	27406
1726	6	1
1726	7	27230
5789	0	13037
5789	1	18879
5789	2	25638
5789	3	27124
5789	4	27185
5789	5	27422
5789	6	1
5789	7	27230
337	0	7612
337	1	14793
337	2	20203
337	3	27123
337	4	27185
337	5	27405
337	6	1
337	6	15572
337	6	27130
337	6	109
337	6	27132
337	6	27142
337	7	27241
337	7	27230
337	7	27343
337	7	27249
337	7	27250
337	7	27320
3502	0	10759
3502	1	17292
3502	2	23359
3502	3	27123
3502	4	27185
3502	5	27405
3502	6	15572
3502	7	27249
5669	0	12917
5669	1	18804
5669	2	25518
5669	3	27124
5669	4	27185
5669	5	27405
5669	6	1
5669	6	27130
5669	7	27250
5669	7	27230
7205	0	14442
7205	1	7205
7205	2	27052
7205	3	27124
7205	4	27185
7205	5	27405
7205	6	1
7205	7	27292
7205	7	27230
5577	0	12826
5577	1	18747
5577	2	25427
5577	3	27123
5577	4	27192
5577	5	27409
5577	6	5577
5577	7	27304
3583	0	10839
3583	1	17348
3583	2	23440
3583	3	27123
3583	4	27185
3583	5	27405
3583	6	15572
3583	7	27304
3757	0	11012
3757	1	17475
3757	2	23614
3757	3	27123
3757	4	27185
3757	5	27405
3757	6	1
3757	6	27130
3757	7	27250
3757	7	27230
3783	0	11038
3783	1	17495
3783	2	23639
3783	3	27123
3783	4	27185
3783	5	27405
3783	6	15572
3783	7	27249
2179	0	9445
2179	1	16248
2179	2	22043
2179	3	27123
2179	4	27185
2179	5	27405
2179	6	1
2179	6	15572
2179	7	27230
2179	7	27249
2179	7	27250
4329	0	11581
4329	1	17883
4329	2	24184
4329	3	27124
4329	4	27185
4329	5	27405
4329	6	15572
4329	7	27249
3417	0	10677
3417	1	17226
3417	2	23274
3417	3	27123
3417	4	27185
3417	5	27405
3417	6	14683
3417	7	27246
5296	0	12545
5296	1	18565
5296	2	25146
5296	3	27123
5296	4	27185
5296	5	27405
5296	6	1
5296	7	27261
5296	7	27230
872	0	8145
872	1	15218
872	2	20738
872	3	27123
872	4	27185
872	5	27405
872	6	3108
872	7	27246
872	7	27230
872	7	27259
872	7	27271
6910	0	14152
6910	1	19621
6910	2	26758
6910	3	27124
6910	4	27185
6910	5	27405
6910	6	27131
6910	7	27357
3314	0	10575
3314	1	17145
3314	2	23171
3314	3	27123
3314	4	27185
3314	5	27439
3314	6	1
3314	7	27230
3314	7	27277
4974	0	12224
4974	1	16713
4974	2	24824
4974	3	27124
4974	4	27185
4974	5	27405
4974	6	1
4974	7	27230
1076	0	8349
1076	1	15391
1076	2	20942
1076	3	27123
1076	4	27185
1076	5	27417
1076	6	15572
1076	7	27230
1076	7	27343
1076	7	27255
1076	7	27259
1076	7	27271
1076	7	27245
1076	7	27249
1076	7	27248
1076	7	27250
5119	0	12368
5119	1	18444
5119	2	24969
5119	3	27123
5119	4	27185
5119	5	27405
5119	6	46
5119	7	27294
5119	7	27230
6073	0	13320
6073	1	6073
6073	2	25922
6073	3	27124
6073	4	27185
6073	5	27468
6073	6	15572
6073	7	27304
984	0	8257
984	1	15316
984	2	20850
984	3	27123
984	4	27185
984	5	27405
984	6	6249
984	7	27259
984	7	27317
984	7	27230
4552	0	11804
4552	1	18044
4552	2	24405
4552	3	27123
4552	4	27185
4552	5	27405
4552	6	1
4552	7	27304
6190	0	13435
6190	1	19142
6190	2	26039
6190	3	27124
6190	4	27185
6190	5	27405
6190	6	27132
6190	7	27304
4917	0	12167
4917	1	18310
4917	2	24767
4917	3	27123
4917	4	27185
4917	5	27405
4917	6	9
4917	7	27304
632	0	7907
632	1	15027
632	2	20498
632	3	27124
632	4	27185
632	5	27411
632	6	1
632	7	27281
632	7	27230
632	7	27282
5633	0	12881
5633	1	5633
5633	2	25482
5633	3	27123
5633	4	27185
5633	5	27405
5633	6	1
5633	7	27230
4447	0	11699
4447	1	4447
4447	2	24302
4447	3	27124
4447	4	27185
4447	5	27405
4447	6	1
4447	7	27230
2899	0	10162
2899	1	16819
2899	2	22760
2899	3	27123
2899	4	27185
2899	5	27405
2899	6	15572
2899	7	27249
199	0	7475
199	1	14677
199	2	20065
199	3	27124
199	4	27185
199	5	27405
199	6	1
199	6	64
199	6	1175
199	7	27263
199	7	27245
199	7	27230
199	7	27250
199	7	27244
199	7	27279
199	7	27276
199	7	27259
199	7	27277
366	0	7641
366	1	366
366	2	20232
366	3	27124
366	4	27185
366	5	27405
366	6	1
366	7	27305
366	7	27282
366	7	27230
2869	0	10132
2869	1	16794
2869	2	22730
2869	3	27124
2869	4	27185
2869	5	27405
2869	6	15572
2869	7	27304
375	0	7650
375	1	14823
375	2	20241
375	3	27123
375	4	27185
375	5	27410
375	6	8
375	6	15572
375	6	1
375	7	27281
375	7	27230
375	7	27249
375	7	27262
1475	0	8744
1475	1	15703
1475	2	21341
1475	3	27123
1475	4	27185
1475	5	27405
1475	6	1
1475	7	27373
1475	7	27307
1475	7	27230
5274	0	12523
5274	1	18548
5274	2	25124
5274	3	27124
5274	4	27185
5274	5	27405
5274	6	15572
5274	7	27249
6762	0	14005
6762	1	19519
6762	2	26610
6762	3	27123
6762	4	27185
6762	5	27405
6762	6	1
6762	6	27130
6762	7	27250
6762	7	27230
3827	0	11082
3827	1	17526
3827	2	23683
3827	3	27123
3827	4	27185
3827	5	27405
3827	6	27135
3827	7	27248
395	0	7670
395	1	14835
395	2	20261
395	3	27124
395	4	27185
395	5	27405
395	6	1
395	6	1175
395	7	27230
395	7	27307
753	0	8027
753	1	753
753	2	20619
753	3	27123
753	4	27185
753	5	27442
753	6	1
753	6	15572
753	7	27281
753	7	27230
753	7	27250
753	7	27248
753	7	27249
753	7	27233
753	7	27282
753	7	27279
753	7	27266
753	7	27275
4319	0	11571
4319	1	17877
4319	2	24174
4319	3	27123
4319	4	27185
4319	5	27405
4319	6	15572
4319	7	27249
2472	0	9736
2472	1	16492
2472	2	22334
2472	3	27124
2472	4	27185
2472	5	27405
2472	6	1
2472	7	27230
2994	0	10257
2994	1	2994
2994	2	22853
2994	3	27123
2994	4	27185
2994	5	27405
2994	6	1
2994	7	27230
2994	7	27272
7024	0	14266
7024	1	19698
7024	2	26872
7024	3	27123
7024	4	27185
7024	5	27405
7024	6	641
7024	7	27304
3855	0	11109
3855	1	17542
3855	2	23710
3855	3	27123
3855	4	27185
3855	5	27405
3855	6	15572
3855	7	27249
1156	0	8427
1156	1	15450
1156	2	21022
1156	3	27123
1156	4	27185
1156	5	27434
1156	6	1
1156	6	15572
1156	6	27135
1156	6	27130
1156	6	1175
1156	7	27230
1156	7	27248
1156	7	27250
1156	7	27249
1156	7	27259
1156	7	27275
2406	0	9671
2406	1	16434
2406	2	22269
2406	3	27123
2406	4	27185
2406	5	27405
2406	6	1
2406	6	27135
2406	7	27248
2406	7	27230
6470	0	13715
6470	1	19326
6470	2	26318
6470	3	27124
6470	4	27185
6470	5	27405
6470	6	52
6470	7	27304
4419	0	11671
4419	1	4419
4419	2	24274
4419	3	27123
4419	4	27185
4419	5	27405
4419	6	27130
4419	7	27250
6692	0	13935
6692	1	19472
6692	2	26540
6692	3	27124
6692	4	27227
6692	5	27405
6692	6	6692
6692	7	27318
1372	0	8641
1372	1	15624
1372	2	21238
1372	3	27123
1372	4	27185
1372	5	27406
1372	6	1
1372	6	27130
1372	7	27230
1372	7	27250
1372	7	27302
3638	0	10894
3638	1	17387
3638	2	23495
3638	3	27123
3638	4	27185
3638	5	27405
3638	6	1
3638	7	27230
1577	0	8845
1577	1	15782
1577	2	21443
1577	3	27124
1577	4	27184
1577	5	27442
1577	6	1
1577	6	15572
1577	7	27249
1577	7	27230
1577	7	27229
1577	7	27384
5837	0	13085
5837	1	18910
5837	2	25686
5837	3	27123
5837	4	27185
5837	5	27405
5837	6	15572
5837	7	27304
6289	0	13534
6289	1	19209
6289	2	26138
6289	3	27124
6289	4	27185
6289	5	27405
6289	6	15572
6289	7	27249
6289	7	27261
2275	0	9541
2275	1	2275
2275	2	22139
2275	3	27123
2275	4	27185
2275	5	27405
2275	6	15572
2275	7	27337
2275	7	27305
2275	7	27249
7039	0	14281
7039	1	19707
7039	2	26887
7039	3	27123
7039	4	27185
7039	5	27405
7039	6	1
7039	7	27230
4208	0	11460
4208	1	17789
4208	2	24063
4208	3	27124
4208	4	27185
4208	5	27405
4208	6	28
4208	7	27304
7047	0	14289
7047	1	19713
7047	2	26895
7047	3	27124
7047	4	27185
7047	5	27405
7047	6	1
7047	7	27230
4056	0	11308
4056	1	17686
4056	2	23911
4056	3	27124
4056	4	27184
4056	5	27405
4056	6	1
4056	7	27230
4056	7	27279
3293	0	10554
3293	1	17127
3293	2	23150
3293	3	27123
3293	4	9627
3293	5	27405
3293	6	3293
3293	7	27229
987	0	8260
987	1	15319
987	2	20853
987	3	27124
987	4	27185
987	5	27405
987	6	6339
987	7	27230
987	7	27309
987	7	27259
987	7	27296
987	7	27311
5493	0	12742
5493	1	18689
5493	2	25343
5493	3	27123
5493	4	27185
5493	5	27405
5493	6	15572
5493	7	27304
6482	0	13727
6482	1	19332
6482	2	26330
6482	3	27124
6482	4	27185
6482	5	27406
6482	6	15572
6482	7	27277
6482	7	27249
2047	0	9313
2047	1	16154
2047	2	21912
2047	3	27123
2047	4	27185
2047	5	27405
2047	6	1
2047	7	27230
2047	7	27308
2047	7	27328
6855	0	14098
6855	1	6854
6855	2	26703
6855	3	27124
6855	4	27185
6855	5	27424
6855	6	1
6855	6	27135
6855	6	5091
6855	6	27142
6855	6	132
6855	6	27130
6855	7	27252
6855	7	27238
6855	7	27248
6855	7	27250
6855	7	27379
6855	7	27230
2769	0	10032
2769	1	16725
2769	2	22630
2769	3	27123
2769	4	27185
2769	5	27405
2769	6	1
2769	6	27130
2769	7	27250
2769	7	27344
2769	7	27230
1679	0	8945
1679	1	15865
1679	2	21545
1679	3	27123
1679	4	27185
1679	5	27405
1679	6	27130
1679	7	27250
2910	0	10173
2910	1	16828
2910	2	22771
2910	3	27123
2910	4	27185
2910	5	27405
2910	6	1
2910	7	27230
2910	7	27250
2910	7	27266
2910	7	27259
2910	7	27319
3896	0	11150
3896	1	17578
3896	2	23751
3896	3	27124
3896	4	27185
3896	5	27405
3896	6	14683
3896	7	27304
5419	0	12668
5419	1	18642
5419	2	25269
5419	3	27124
5419	4	27185
5419	5	27475
5419	6	1
5419	6	15572
5419	7	27249
5419	7	27230
7079	0	14320
7079	1	19734
7079	2	26927
7079	3	27123
7079	4	27185
7079	5	27405
7079	6	27138
7079	7	27304
4607	0	11858
4607	1	18087
4607	2	24460
4607	3	27123
4607	4	27185
4607	5	27405
4607	6	15572
4607	6	1
4607	7	27230
4607	7	27249
550	0	7825
550	1	14965
550	2	20416
550	3	27123
550	4	27185
550	5	27405
550	6	1
550	6	1518
550	6	15572
550	7	27230
550	7	27266
550	7	27249
550	7	27238
550	7	27250
550	7	27259
550	7	27276
4222	0	11474
4222	1	16404
4222	2	24077
4222	3	27123
4222	4	27185
4222	5	27405
4222	6	27135
4222	7	27248
507	0	7782
507	1	14931
507	2	20373
507	3	27124
507	4	27185
507	5	27405
507	6	1
507	6	27130
507	6	5091
507	6	14683
507	7	27246
507	7	27238
507	7	27240
507	7	27230
507	7	27250
507	7	27276
507	7	27259
507	7	27277
1490	0	8759
1490	1	15715
1490	2	21356
